,player_1,player_2,ace_pct,df_pct,first_serve_pct,broken_pct,breaking_pct,break_conversion_pct,surface_win_pct,player_hand_win_pct,parameters_value,player_2_prob,player_1_prob,Prediction,Actual
1260,Radu Albot,David Goffin,-0.040463912,-0.009345958,-0.100018008,0.127992163,-0.049438897,-0.001105845,-0.382653061,-0.320843091,0.1,0.730409809,0.269590191,0,0
1264,Jerzy Janowicz,Dudi Sela,0.027627354,0.036841486,0.039436204,-0.038155431,-0.144318182,-0.167475728,-0.25,-0.36,0,0.640823966,0.359176034,0,1
1266,Viktor Troicki,Cem Ilkel,0.094704548,-0.020008003,0.231816372,-0.309261526,-0.002734108,0.019138756,0.574468085,0.509090909,0,0.177750846,0.822249154,1,1
1267,Gilles Muller,Mathias Bourgue,0.15733931,0.015153197,0.15624512,-0.211050725,-0.156551724,-0.055886583,0.564102564,0.58,0,0.203203015,0.796796985,1,1
1269,Steve Darcis,Maximilian Marterer,0.026779192,0.000201853,0.124539681,-0.198175788,0.118518519,0.123493976,0.333333333,0,0,0.307909046,0.692090954,1,1
1270,Damir Dzumhur,Andreas Seppi,-0.034289496,-0.008314759,-0.086303712,0.076587666,0.079733936,0.038638262,0.055384615,0.025757576,0.044444444,0.461818195,0.538181805,1,0
1272,Kei Nishikori,Carlos Berlocq,0.01510688,-0.001637071,0.118975904,-0.203351343,-0.040754717,-0.118661733,0.320261438,0.364130435,0,0.267984641,0.732015359,1,1
1274,Kei Nishikori,Joao Sousa,-0.000762998,0.003035174,0.024000924,-0.093311551,0.057472527,0.048548893,0.240896359,0.288150043,0,0.319216866,0.680783134,1,1
1277,Alexandr Dolgopolov,Gerald Melzer,0.060038936,0.014125397,0.063081461,-0.020227756,0.019604837,-0.079249012,0.126984127,0.083333333,0,0.392894823,0.607105177,1,1
1279,Federico Delbonis,Joao Sousa,0.017311483,0.018434549,0.020921754,-0.047912278,0.001498501,0.035741958,0.112554113,0.238095238,0.05,0.407130061,0.592869939,1,0
1281,Thiago Monteiro,Tommy Robredo,-0.016032738,-0.003622667,0.015058473,-0.057142857,0.09234794,0.177777778,0.6,0.333333333,0,0.218037748,0.781962252,1,1
1289,Thiago Monteiro,Victor Estrella,-0.004744434,-0.006534351,0.032965091,-0.066071429,-0.000942103,-0.050331126,-0.042857143,-0.166666667,0,0.503716694,0.496283306,0,1
1291,Guido Pella,Albert Ramos,0.014197701,-0.002308949,0.002191363,-0.036272228,-0.04677824,-0.050965388,-0.120065789,-0.45,0.066666667,0.615701193,0.384298807,0,0
1295,Renzo Olivo,Guido Andreozzi,-0.000186254,-0.019556714,0.017957351,-0.022077922,0.117189836,-0.643478261,0.538461538,0.416666667,0,0.140658924,0.859341076,1,0
1297,Nikoloz Basilashvili,Ryan Harrison,-0.061638669,0.010595794,-0.070685435,0.094321496,0.009866492,0.009386059,-0.301587302,-0.014652015,0,0.614980938,0.385019062,0,0
1300,Nikoloz Basilashvili,Matthew Ebden,-0.006151963,-0.005593988,0.155505042,-0.305315528,0.069814674,0.027755749,0.222222222,0.461538462,0,0.264997393,0.735002607,1,1
1309,Ryan Harrison,Sam Querrey,-0.063552826,0.00139109,-0.049428105,0.032467467,0.027439024,0.034384392,-0.00952381,-0.069264069,0.025,0.506053636,0.493946364,0,1
1314,Taylor Harry Fritz,Yen Hsun Lu,0.016394476,-0.014326159,0.006397589,0.014029546,0.01827262,-0.034404414,-0.013262599,-0.004329004,0.1,0.503951108,0.496048892,0,1
1315,Tim Smyczek,Francis Tiafoe,0.001131635,0.002187972,0.001725225,0.017150226,0.03115653,0.047413793,0.233333333,0.217948718,0,0.357390502,0.642609498,1,1
1321,Adrian Mannarino,Donald Young,0.015020404,-0.008864251,-0.005905691,0.015232996,0.024719056,0.034687131,0.014423077,0.1,0.05,0.471896291,0.528103709,1,0
1325,Tomas Berdych,Jo Wilfried Tsonga,-0.006325701,-0.002469126,-3.91E-05,0.026522474,0.019011893,0.04414551,-0.039215686,-0.020572451,0.06,0.52182899,0.47817101,0,0
1327,Marin Cilic,Jo Wilfried Tsonga,0.024505652,-0.007072314,0.012276808,0.004209731,0.021003132,0.030725022,-0.025882353,-0.03648757,0.053846154,0.509753273,0.490246727,0,0
1331,Marin Cilic,Borna Coric,0.054243657,0.003750045,0.092867251,-0.082664617,0.022739071,0.030534877,0.18,0.171264368,0.018181818,0.371089858,0.628910142,1,1
1338,Gilles Simon,Dominic Thiem,-0.040240224,-0.008075707,-0.066475761,0.082164004,0.035006225,0.040936244,-0.051282051,-0.191960623,0.064285714,0.560611497,0.439388503,0,0
1340,Karen Khachanov,Borna Coric,0.017846324,0.008451782,0.038905267,-0.036673798,0.024263039,0.078996416,0.115384615,0.121568627,0,0.414130329,0.585869671,1,0
1343,Martin Klizan,Fernando Verdasco,-0.022997378,0.005549655,-0.032480117,0.079452114,0.049334819,0.03747646,-0.064285714,-0.666666667,0.066666667,0.636003466,0.363996534,0,1
1350,Feliciano Lopez,Pierre Hugues Herbert,0.017656753,-0.016352092,0.0095895,-0.020745305,0.021276596,-0.081083532,0.16969697,0.303191489,0.033333333,0.351714651,0.648285349,1,0
1351,Nicolas Mahut,Gilles Simon,0.033273551,0.005045348,0.073384466,-0.065931934,-0.072078314,0.024647757,-0.082621083,-0.006629271,0.066666667,0.545703713,0.454296287,0,0
1355,Kyle Edmund,Milos Raonic,-0.084606293,-0.005687213,-0.078481013,0.124860539,0.019893156,0.0441986,-0.205724508,-0.285096154,0.1,0.655919183,0.344080817,0,0
1356,Juan Martin Del Potro,Sam Querrey,-0.067508453,-0.004996669,-0.039967244,0.005767564,0.081088993,0.019557212,0.216666667,0.157248157,0.028571429,0.360741545,0.639258455,1,1
1362,Yoshihito Nishioka,Steve Johnson,-0.078993636,-0.001354878,-0.076471756,0.104667417,0.057461468,0.068955134,-0.042042042,-0.247058824,0.075,0.571924376,0.428075624,0,0
1378,Taylor Harry Fritz,Akira Santillan,0.049369748,-0.002054155,0.093414358,-0.117176128,0.180434783,0.35021097,0.448275862,0.424242424,0,0.243382933,0.756617067,1,1
1379,Ivo Karlovic,Donald Young,0.194726486,0.010512329,0.109656601,-0.156756545,-0.140120037,-0.072623574,0.182983683,0.181818182,0.028571429,0.384515526,0.615484474,1,0
1392,Illya Marchenko,Jo Wilfried Tsonga,-0.047003905,0.016046922,-0.056037249,0.124212585,0.003102081,0.085355715,-0.244343891,-0.174418605,0.1,0.663199758,0.336800242,0,0
1393,Jiri Vesely,Sergiy Stakhovsky,0.017015217,-0.010595065,-0.00032786,-0.083360622,0.021643887,-0.034025028,0.138888889,-0.5,0,0.478716577,0.521283423,1,0
1402,Andrey Rublev,Illya Marchenko,-0.026681143,-0.008726161,-0.059203692,0.041017863,-0.045654346,-0.039978678,-0.061538462,-0.214285714,0.1,0.580662362,0.419337638,0,0
1407,Pablo Carreno Busta,Alexandr Dolgopolov,-0.035006225,-0.020029462,-0.027663394,0.005547013,0.063385624,0.078674409,0.069444444,0.082467532,0.025,0.441586775,0.558413225,1,1
1408,Albert Ramos,Nicolas Kicker,0.030278251,-0.003167837,0.067809929,-0.054662941,-0.034271726,-0.069322382,0.260416667,0.481481481,0,0.29814286,0.70185714,1,1
1411,Roberto Carballes Baena,Casper Ruud,-0.043153648,-0.013419435,-0.04854777,0.068292683,0.126737968,0.24906367,0.428571429,0.3,0,0.292109291,0.707890709,1,0
1416,Dominic Thiem,Dusan Lajovic,0.021089888,0.011003369,0.027671575,-0.011996379,0.082595774,0.036016984,0.225694444,0.314888011,0,0.324634235,0.675365765,1,1
1419,Casper Ruud,Rogerio Dutra Silva,0.057823948,-0.000765446,0.053518276,-0.105785124,-0.05785124,-0.193333333,-0.2,-0.2,0,0.554535975,0.445464025,0,1
1423,Horacio Zeballos,Carlos Berlocq,0.05343925,0.008631763,0.117639745,-0.171217828,-0.210585225,-0.176958525,-0.277777778,-0.1,0.05,0.619124547,0.380875453,0,1
1426,Tommy Robredo,Fabio Fognini,0.011896983,-0.027593534,-0.005796071,-0.014808362,-0.178840125,-0.231582126,-0.55,-0.297619048,0.1,0.757409785,0.242590215,0,0
1427,Marco Cecchinato,Nicolas Kicker,0.018371685,-0.010256939,0.048710274,-0.002132196,-0.182054842,-0.214693878,-0.133333333,-0.151515152,0,0.574979802,0.425020198,0,0
1430,Dusan Lajovic,Facundo Bagnis,0.011790575,-0.033311621,0.056498235,-0.117126621,-0.059926185,-0.002298851,0.155555556,0.186813187,0,0.386423525,0.613576475,1,1
1432,Rafael Nadal,Sam Querrey,-0.130089973,-0.015706959,-0.113994033,0.044405096,0.200952381,0.085374213,0.10952381,0.217391304,0.036363636,0.376458072,0.623541928,1,0
1433,Sam Querrey,Nick Kyrgios,-0.015662523,0.001114942,0.039154132,0.03374764,-0.035364146,-0.004962536,-0.20952381,-0.192640693,0.0875,0.632204216,0.367795784,0,1
1439,Donald Young,Nick Kyrgios,-0.126955863,0.012658828,-0.050500433,0.116664062,0.018833849,-0.000939644,-0.31978022,-0.151515152,0.0875,0.666542976,0.333457024,0,0
1440,Dominic Thiem,Adrian Mannarino,0.014250348,-0.002844027,0.032903931,-0.072439319,-0.001052656,-0.011687809,0.177884615,-0.012121212,0.016666667,0.402182555,0.597817445,1,1
1443,Marin Cilic,Borna Coric,0.054243657,0.003750045,0.092867251,-0.082664617,0.022739071,0.030534877,0.18,0.171264368,0.018181818,0.371089858,0.628910142,1,1
1447,Francis Tiafoe,Juan Martin Del Potro,-0.026912342,-0.00356625,-0.071643602,0.089813801,-0.06533269,-0.013157895,-0.583333333,-0.536036036,0.1,0.808063676,0.191936324,0,0
1459,Jordan Thompson,Feliciano Lopez,-0.057061236,-0.003470368,-0.020960118,0.060328638,-0.026566357,-0.005239492,-0.283333333,-0.219858156,0.1,0.668075163,0.331924837,0,1
1461,Mischa Zverev,Rafael Nadal,0.043017243,0.006489736,0.038908591,-0.007574505,-0.122464009,-0.003974895,-0.119047619,-0.357142857,0.1,0.643675547,0.356324453,0,0
1462,Fernando Verdasco,Andy Murray,-0.00032679,0.017884825,-0.041446021,0.052996819,-0.111089778,-0.074933445,-0.435714286,-0.166666667,0.086666667,0.717091764,0.282908236,0,0
1465,Andy Murray,Philipp Kohlschreiber,0.009624538,0.000243634,0.032214908,-0.042443005,0.108588448,0.080810397,0.38,0.3351214,0.009090909,0.268921401,0.731078599,1,1
1468,Damir Dzumhur,Robin Haase,-0.053751807,-0.003432023,-0.094610716,0.068126148,0.089565007,0.09338612,0.09,0.01,0.066666667,0.462249573,0.537750427,1,0
1475,Robin Haase,Tomas Berdych,-0.021460507,-0.007352211,-0.058155488,0.074205014,-0.033092166,-0.037643315,-0.316666667,-0.213846154,0.1,0.676375624,0.323624376,0,1
1476,Marcel Granollers,Damir Dzumhur,0.024871746,-0.006421185,0.06310627,-0.064853726,-0.051519967,-0.041328153,0.04,0.011538462,0.05,0.472621571,0.527378429,1,0
1479,Philipp Kohlschreiber,Gilles Muller,-0.120179799,-0.014109518,-0.082047522,0.065648426,0.090520528,0.040690635,-0.044102564,0.02,0.055555556,0.502650009,0.497349991,0,1
1480,Benoit Paire,Roger Federer,-0.016573583,0.031739663,-0.077106352,0.1926721,-0.004850098,0.005150215,-0.406060606,-0.310769231,0.1,0.73529751,0.26470249,0,0
1483,Lucas Pouille,Adam Pavlasek,0.029545366,0.003439334,0.036236405,-0.013986132,-0.016559736,-0.068322501,0.580645161,0.077777778,0,0.252251022,0.747748978,1,1
1485,Andreas Seppi,Fernando Verdasco,-0.017618293,-0.015733144,-0.005078221,0.018405747,-0.036021553,0.030952381,-0.07967033,0,0.08,0.553237273,0.446762727,0,0
1493,Pablo Carreno Busta,Fabio Fognini,0.020229346,-0.030748042,0.028212554,-0.038417677,-0.019099866,0.002142789,0.075,0.034848485,0.0625,0.460858049,0.539141951,1,1
1498,Alessandro Giannessi,Fabio Fognini,0.001787396,0.020282894,-0.004858096,0.038221941,-0.052636917,-0.168090062,-0.55,0.136363636,0,0.661058645,0.338941355,0,0
1501,Casper Ruud,Federico Delbonis,0.04119115,0.005664388,0.011560269,-0.012418301,-0.133116883,-0.250251762,-0.636363636,-0.523809524,0,0.775781205,0.224218795,0,0
1504,Gastao Elias,Albert Ramos,0.012335647,-0.003172704,0.016921101,0.016221383,-0.012655184,0.040711271,0.00625,-0.148148148,0.066666667,0.533787324,0.466212676,0,0
1505,Horacio Zeballos,Joao Souza,-0.046689326,0.010640763,-0.085172273,0.022681954,0.021934197,-0.057142857,-0.166666667,0.4,0,0.46621422,0.53378578,1,0
1511,Federico Delbonis,Jozef Kovalik,0.021877156,0.00655646,0.057361025,-0.030637255,0.022637085,0.025026537,0.386363636,0.523809524,0,0.255574015,0.744425985,1,1
1514,Thiago Monteiro,Carlos Berlocq,0.009207276,-0.007448162,0.080861855,-0.177513228,-0.119315868,-0.148387097,0.155555556,-0.166666667,0,0.425184551,0.574815449,1,0
1516,Pablo Cuevas,Albert Ramos,0.04789578,0.002992638,0.064256691,-0.075224786,-0.047482605,-0.026865608,0.130387931,0.283224401,0.044444444,0.390937957,0.609062043,1,1
1517,Stanislas Wawrinka,Roger Federer,-0.026654887,0.00650901,-0.050060924,0.038597629,-0.007300163,-0.005960897,-0.066666667,0.001373626,0.08,0.535786262,0.464213738,0,0
1528,Kei Nishikori,Donald Young,-0.006057648,-0.019734876,0.011475091,-0.062740272,0.065087719,0.057101789,0.304195804,0.265151515,0,0.305435574,0.694564426,1,1
1529,Rafael Nadal,Roger Federer,-0.079538412,-2.38E-05,-0.113137357,0.09047278,0.12019685,0.05912511,-0.157142857,-0.282608696,0.05,0.591300423,0.408699577,0,0
1531,Dusan Lajovic,Vasek Pospisil,-0.05031089,-0.017488941,-0.027060831,-0.042363573,0.03566205,-0.018545349,0.036363636,0.113897597,0.1,0.453325158,0.546674842,1,1
1536,John Isner,Gael Monfils,0.144166074,-0.00799922,0.075067975,-0.089664113,-0.176973251,-0.140398452,-0.111428571,-0.159340659,0.1,0.586830301,0.413169699,0,0
1537,Mischa Zverev,Dominic Thiem,-0.005050143,-0.00905283,-0.012429117,0.011120493,0.000623978,0.054377104,-0.091575092,-0.004545455,0.0875,0.55163444,0.44836556,0,0
1548,Peter Gojowczyk,Pablo Carreno Busta,0.093545374,-0.005135743,0.065210863,-0.083533543,-0.195660437,-0.080947137,-0.291666667,-0.284848485,0,0.663731543,0.336268457,0,0
1555,Philipp Kohlschreiber,Alexandr Dolgopolov,-0.023585245,-0.012176545,0.001254203,-0.032912638,0.02852326,-0.005371901,0.07,0.051242236,0.05,0.442513331,0.557486669,1,1
1556,Ivo Karlovic,Yoshihito Nishioka,0.213164502,0.028584357,0.146174327,-0.184639167,-0.141309451,-0.114634146,0.161616162,0.31372549,0,0.353261148,0.646738852,1,0
1558,Darian King,Gael Monfils,-0.110275689,-0.001686033,-0.272653767,0.217696629,-0.283497884,-0.45785877,-0.74,-0.730769231,0,0.852208041,0.147791959,0,0
1566,Jan Lennard Struff,Lucas Pouille,-0.009194443,0.014955916,0.021108536,0.027829266,-0.001296804,-0.058105329,-0.143145161,-0.193162393,0.075,0.583647229,0.416352771,0,0
1567,Donald Young,Sam Querrey,-0.11129334,0.011543886,-0.089654565,0.082916422,0.054197995,0.004022892,-0.11025641,-0.015151515,0.1,0.553980252,0.446019748,0,1
1570,Rafael Nadal,Guido Pella,-0.029331107,-0.008619126,0.000490252,-0.003531142,0.163646865,0.094262665,0.30952381,0.607142857,0.025,0.253971775,0.746028225,1,1
1571,Pierre Hugues Herbert,Fernando Verdasco,0.028889774,0.002641318,0.036010883,-0.021401515,-0.082531303,0.055211913,-0.100649351,-0.25,0.1,0.616545606,0.383454394,0,0
1573,Stephane Robert,Roger Federer,-0.049615605,0.033768434,-0.089548872,0.18457185,0.001637953,0.005976661,-0.411111111,-0.282493369,0.1,0.731145039,0.268854961,0,0
1574,Horacio Zeballos,Nick Kyrgios,-0.094681141,0.003192786,-0.0403615,0.086057304,-0.08590894,-0.002134647,-0.197402597,-0.236363636,0.1,0.662001116,0.337998884,0,0
1578,Vasek Pospisil,Yen Hsun Lu,0.020431987,-0.003690427,0.009800004,0.024785269,-0.041841307,-0.006464124,-0.097902098,-0.118226601,0.06,0.56959301,0.43040699,0,1
1581,Juan Monaco,Adrian Mannarino,-0.03639482,-0.025290558,-0.065387456,0.01921225,0.042854539,-0.012053788,0.024038462,-0.133333333,0,0.480429925,0.519570075,1,0
1583,Damir Dzumhur,Ryan Harrison,-0.066521728,-0.012991537,-0.119610716,0.114167916,0.087026546,0.044383346,-0.083809524,-0.026190476,0.04,0.530023516,0.469976484,0,1
1586,Robin Haase,Paolo Lorenzi,0.031131945,-0.003227567,0.027790698,-0.040623708,-0.057488599,-0.079863853,-0.104545455,-0.072820513,0.033333333,0.537512079,0.462487921,0,0
1590,Darian King,Nikoloz Basilashvili,-0.034588778,-0.013597932,-0.205630355,0.101368159,-0.198019802,-0.412371134,-0.222222222,-0.461538462,0,0.644525907,0.355474093,0,1
1591,Mikhail Kukushkin,Jordan Thompson,-0.036585912,-0.014018629,-0.096669026,0.097357724,0.071278964,0.067126437,0.130952381,0.133333333,0.05,0.427670056,0.572329944,1,1
1594,Benoit Paire,Taylor Harry Fritz,-0.010286048,0.020371106,-0.011293544,0.077290088,0.056184936,0.04978903,-0.054336468,-0.004242424,0,0.507074162,0.492925838,0,0
1595,Malek Jaziri,Nicolas Mahut,-0.024330146,0.002950033,-0.019220474,0.030624236,-0.025158044,-0.122561478,-0.106481481,-0.140540541,0.071428571,0.556634016,0.443365984,0,1
1607,Julien Benneteau,Facundo Bagnis,0.051840245,-0.022603889,0.048448652,-0.083157459,-0.048025879,-0.021164021,0.375,0.115384615,0,0.316749414,0.683250586,1,0
1616,Fabio Fognini,Kei Nishikori,-0.00176385,0.02540511,-0.04737645,0.097789335,0.007931034,0.024078984,-0.207272727,-0.155797101,0.083333333,0.625965309,0.374034691,0,1
1618,David Goffin,Nick Kyrgios,-0.112105402,0.007511235,-0.043143665,0.105066445,0.10578765,0.06087596,-0.110204082,-0.131537861,0.058333333,0.560545137,0.439454863,0,0
1620,Adrian Mannarino,Tomas Berdych,-0.041410696,0.003495848,-0.079287639,0.093845197,0.020924321,0.015685089,-0.229166667,-0.333333333,0.1,0.66016331,0.33983669,0,0
1623,Fabio Fognini,Donald Young,-0.007821498,0.005670234,-0.035901359,0.035049063,0.073018754,0.081180774,0.096923077,-0.121212121,0.05,0.472861227,0.527138773,1,1
1625,Stanislas Wawrinka,Malek Jaziri,0.036112957,-0.008929382,0.024050493,-0.08003646,0.057821106,0.050243471,0.358333333,0.332142857,0.028571429,0.282400657,0.717599343,1,1
1630,Roberto Bautista Agut,Sam Querrey,-0.118720437,-0.011829746,-0.10619139,0.05135532,0.10365353,0.042113603,0.152941176,0.090909091,0.035714286,0.40218647,0.59781353,1,1
1647,David Goffin,Darian King,0.063337393,0.00800734,0.243446097,-0.156838317,0.301866081,0.434439179,0.632653061,0.606557377,0,0.160213039,0.839786961,1,1
1658,Nicolas Mahut,Steve Johnson,-0.038251541,0.001978514,-0.006047085,0.035810542,0.042866365,0.115527884,-0.005005005,0.040540541,0.066666667,0.507720738,0.492279262,0,1
1661,Albert Ramos,Jiri Vesely,-0.053952518,-0.00526574,-0.03876653,0.067448404,0.055807216,0.061525076,0.059386973,0.2,0.025,0.437320155,0.562679845,1,0
1662,Jared Donaldson,Mischa Zverev,-0.004753874,0.016802385,0.006250944,0.065107018,-0.016980436,-0.003398058,-0.086309524,-0.2,0.066666667,0.581009958,0.418990042,0,1
1663,Milos Raonic,Viktor Troicki,0.057762243,0.014185473,0.074356468,-0.122652507,-0.024756494,-0.027796765,0.169717961,0.244755245,0,0.355617496,0.644382504,1,1
1669,Gilles Simon,Jan Lennard Struff,-0.049254125,-0.025561035,-0.09347094,0.030997305,0.076251572,0.090764747,0.126602564,0.162554427,0.033333333,0.411088429,0.588911571,1,0
1670,Fernando Verdasco,Ernesto Escobedo,-0.005886492,0.010838806,-0.022673227,0.006177156,0.086730631,0.054248366,0.130952381,0.5,0.1,0.360431208,0.639568792,1,1
1673,Malek Jaziri,Alexandr Dolgopolov,-0.049440139,-0.006740259,-0.005288116,-0.00143439,-0.029096997,-0.038627309,-0.075,-0.135714286,0.075,0.555338767,0.444661233,0,1
1677,Denis Istomin,Andrey Kuznetsov,0.010888482,-0.017864479,-0.052580903,0.054956481,-0.062248814,-0.025240584,-0.471590909,-0.315555556,0.1,0.745593721,0.254406279,0,0
1681,Mikael Ymer,Robin Haase,-0.054260446,-0.000609179,-0.015322581,-0.134443022,0.075254716,0.074589128,0.15,-0.44,0,0.459060532,0.540939468,1,0
1691,Tim Smyczek,Guido Pella,0.007469706,0.000712887,0.004598663,0.064795352,0.009607317,0.062701563,0.066666667,0.19375,0.1,0.468866694,0.531133306,1,0
1694,Viktor Troicki,Thiago Monteiro,0.066111376,0.003638442,0.042508949,0.024197121,0.006353359,-0.01722488,0.574468085,0.5,0.033333333,0.216399713,0.783600287,1,1
1695,Jeremy Chardy,Facundo Bagnis,0.057361334,0.005033478,0.095433946,-0.097130523,0.015495868,0.031077694,0.428571429,-0.384615385,0,0.36039686,0.63960314,1,1
1700,Jan Lennard Struff,Aljaz Bedene,-0.018471859,0.021213222,0.026924854,-0.0024708,0.008654088,-0.019502411,0.008928571,0.00530504,0.066666667,0.487779458,0.512220542,1,1
1704,Thiago Monteiro,Gonzalo Escobar,-0.037544394,-0.06861999,0.093390993,-0.378571429,0.201438849,0.4,0.6,1,0,0.127124091,0.872875909,1,1
1711,Damir Dzumhur,Thiemo De Bakker,-0.061339057,0.006971251,-0.084598431,0.049459122,0.137084618,0.08934373,0.14,0.283333333,0,0.36380867,0.63619133,1,1
1712,Damir Dzumhur,Robin Haase,-0.053751807,-0.003432023,-0.094610716,0.068126148,0.089565007,0.09338612,0.09,0.01,0.066666667,0.462249573,0.537750427,1,0
1721,Julien Benneteau,Daniel Evans,0.041962425,-0.009171225,-0.000499767,0.019299769,-0.032116788,-0.051566952,0,-0.304761905,0.1,0.560584785,0.439415215,0,0
1722,Kyle Edmund,Jeremy Chardy,-0.026441549,-0.029042718,-0.026516927,0.014716841,-0.028476088,0.006194499,-0.071428571,-0.03125,0.025,0.532722775,0.467277225,0,0
1724,Andreas Seppi,David Goffin,0.000657822,-0.009681981,-0.000437311,-0.001271088,-0.106420161,-0.02570902,-0.248037677,-0.182314953,0.0875,0.654278472,0.345721528,0,0
1727,Novak Djokovic,Albert Ramos,0.007029533,-0.000623729,0.050446273,-0.095219963,0.093737373,0.024507567,0.434077079,0.351851852,0.018181818,0.24145165,0.75854835,1,1
1730,Steve Johnson,Thomaz Bellucci,0.04798764,-0.022473148,0.061473602,-0.105528897,-0.065341674,-0.053514536,-0.222222222,0.155555556,0.02,0.537557887,0.462442113,0,1
1731,Jack Sock,Steve Johnson,-0.025916845,0.013631198,-0.001180495,0.006689361,0.043323308,0.010756631,0.448717949,0.130434783,0.041666667,0.295844652,0.704155348,1,0
1733,Jack Sock,Feliciano Lopez,-0.045034327,0.009721251,-0.018824526,0.003325837,0.031750768,0.004529485,0.004273504,0.224586288,0.03,0.441705898,0.558294102,1,1
1734,Steve Johnson,Fernando Verdasco,0.027429045,-0.01762072,0.027956352,-0.045510344,-0.072827247,-0.032098765,-0.46969697,0.1,0.06,0.66598212,0.33401788,0,1
1739,Nicolas Kicker,Fernando Verdasco,-0.067068054,-0.014058502,-0.106828689,0.087229437,0.047602294,0.102222222,-0.303030303,-0.5,0,0.69063715,0.30936285,0,0
1747,Noah Rubin,Nicolas Kicker,0.011001991,0.005607167,0.054700328,-0.054006969,-0.16931367,-0.169655172,-0.333333333,0,0,0.621098964,0.378901036,0,0
1750,Jared Donaldson,Maximo Gonzalez,0.018837754,-0.007485341,0.117175077,-0.044552846,0.042735043,0.154935275,-0.285714286,0.261538462,0,0.555342642,0.444657358,0,0
1759,Jiri Vesely,Paolo Lorenzi,0.046450642,0.005427712,0.024309685,-0.102372879,-0.054112623,-0.084693611,0.016666667,0.1,0.033333333,0.447492973,0.552507027,1,1
1762,Radu Albot,Benoit Paire,-0.069781648,-0.019006219,-0.104352777,0.052706553,0.015807466,0.033333333,-0.273684211,-0.134285714,0.06,0.633769177,0.366230823,0,0
1763,Jeremy Chardy,Philipp Kohlschreiber,0.029922796,0.032858342,0.017033584,0.01661442,-0.002563845,0.02108163,-0.111111111,-0.086956522,0.08,0.565861567,0.434138433,0,0
1766,Reda El Amrani,Borna Coric,-0.034776756,0.064652707,-0.057442876,0.15213739,-0.097959184,-0.181003584,-0.538461538,-0.466666667,0,0.764698123,0.235301877,0,0
1770,Carlos Berlocq,Benoit Paire,-0.065332724,-0.022610472,-0.119192349,0.076923077,0.084134999,0.148387097,-0.029239766,-0.045,0,0.512576942,0.487423058,0,0
1771,Malek Jaziri,Jeremy Chardy,-0.05577769,-0.027422056,-0.023575903,0.014863828,-0.055056411,-0.054337038,0.071428571,-0.1,0,0.479566742,0.520433258,1,0
1772,Jan Lennard Struff,Taro Daniel,0.046639646,0.023409967,0.101604797,-0.059497107,-0.033701149,-0.065248552,-0.023809524,0.12145749,0,0.456794671,0.543205329,1,1
1776,Borna Coric,Diego Sebastian Schwartzman,0.051486235,-0.00277371,0.0421064,-0.070616896,-0.094844787,-0.118732911,-0.024038462,0.002380952,0.1,0.510831772,0.489168228,0,1
1778,Martin Klizan,Laslo Djere,0.047746565,0.012493533,0.064291101,0.011270296,0.218302292,0.081920904,0.75,0.481481481,0,0.143571122,0.856428878,1,0
1781,Rafael Nadal,David Goffin,-0.033647094,-0.022103252,-0.031696236,-0.026913709,0.059800585,0.019535717,0.173333333,-0.171497585,0.046153846,0.433367422,0.566632578,1,1
1788,Stanislas Wawrinka,Pablo Cuevas,-0.010145662,-0.007387854,0.001501356,-0.016453736,0.036854217,0.005076878,0.025862069,0.207142857,0.02,0.427901011,0.572098989,1,0
1792,Dominic Thiem,David Goffin,0.014420292,-0.006560685,0.019641472,-0.045608706,-0.063287401,-0.038816283,0.114583333,0.132573058,0.046153846,0.429831028,0.570168972,1,0
1794,Gilles Muller,Andy Murray,0.110555261,0.013865884,0.049832615,-0.023205421,-0.199108976,-0.121501032,-0.857142857,-0.086666667,0.0875,0.82546566,0.17453434,0,0
1798,Joao Sousa,Pablo Cuevas,-0.049527204,-0.009439917,-0.049761442,0.10450402,0.025212036,-0.00263554,-0.200328407,-0.074019608,0.071428571,0.600898899,0.399101101,0,0
1803,Alexander Zverev,Feliciano Lopez,-0.053618139,0.0157704,-0.049948891,0.039490477,0.077186078,0.072697016,0.038888889,0.196808511,0.018181818,0.433751183,0.566248817,1,1
1808,Gilles Simon,Novak Djokovic,-0.014335777,-0.002837486,-0.062902712,0.118885599,-0.064950509,0.001373955,-0.317460317,-0.336163522,0.075,0.708796732,0.291203268,0,0
1812,Tomas Berdych,Andrey Kuznetsov,0.033509864,-0.00654333,0.039077218,-0.049920517,-0.010715051,-0.007764628,0.090909091,0.098290598,0.02,0.425814244,0.574185756,1,1
1815,Florian Mayer,Joao Sousa,0.021233488,-0.005740117,0.017195513,-0.041989967,-0.045038295,-0.008449198,-0.323809524,0.019607843,0.025,0.612735571,0.387264429,0,0
1816,Viktor Troicki,Pablo Cuevas,0.00992157,-0.008577392,-0.021365616,0.061227705,0.010476772,-0.001036891,-0.224137931,-0.015909091,0.03,0.585125378,0.414874622,0,0
1819,Adrian Mannarino,Guillermo Garcia Lopez,0.013043162,-0.008619664,-0.004518161,0.008685567,0.047084753,0.047890415,-0.101010101,0.133333333,0.014285714,0.496107228,0.503892772,1,1
