,player_1,player_2,ace_pct,df_pct,first_serve_pct,broken_pct,breaking_pct,break_conversion_pct,surface_win_pct,player_hand_win_pct,parameter_value,player_2_prob,player_1_prob,Prediction,Actual,Correct Prediction,,R2,,Random,Random Prediction,Correct Prediction,R2
2020,Kei Nishikori,Stanislas Wawrinka,-0.031087076,0.00462265,-0.015693577,0.002191371,0.052431361,0.014253017,-0.001360544,-0.003508772,0.072727273,0.484331187,0.515668813,1,0,0,,,,0.89124249,1,0,
2021,Stanislas Wawrinka,Novak Djokovic,0.018193976,0.007876219,0.017835636,0.0382018,-0.132275535,-0.057068724,-0.185941043,-0.176201373,0.066666667,0.679462657,0.320537343,0,1,0,,,,0.483405244,0,0,
2022,Lucas Pouille,Dominic Thiem,-0.013760008,0.012402625,-0.049785337,0.085041265,-0.020968674,0.031944004,-0.029166667,-0.096153846,0.085714286,0.589189933,0.410810067,0,1,0,,,,0.810204063,1,1,
2024,Lucas Pouille,David Goffin,-0.018051205,-0.006201223,-0.043877233,0.02854665,-0.093823281,-0.026585929,-0.110887097,-0.010638298,0.04,0.614602242,0.385397758,0,1,0,,,,0.690794131,1,1,
2027,Julien Benneteau,Lucas Pouille,0.038630398,-0.013847793,0.019905618,-0.02530253,-0.101236927,-0.124320869,-0.270833333,-0.3,0.1,0.692500949,0.307499051,0,0,1,,,,0.549594381,1,0,
2028,Nicolas Mahut,David Goffin,-0.001178692,-0.017385552,-0.023961044,-0.000857297,-0.093217234,-0.008720347,-0.275659824,-0.066193853,0.066666667,0.67111279,0.32888721,0,0,1,,,,0.457136107,0,1,
2029,Dominic Thiem,Peter Gojowczyk,-0.01598863,-0.013090445,0.029512653,-0.104183179,-0.002974774,-0.098099326,0.133333333,0.596153846,0,0.350057651,0.649942349,1,1,1,,,,0.879187007,1,1,
2032,Malek Jaziri,Vincent Millot,0.023706121,0.016182868,-0.053673762,0.017564346,0.029776675,0.00452284,0.391304348,0.4,0,0.30800772,0.69199228,1,1,1,,,,0.397061859,0,0,
2035,Illya Marchenko,Nicolas Mahut,-0.017774318,0.007091675,0.016928207,-0.041650217,-0.025363898,-0.076484222,-0.072727273,-0.144444444,0.1,0.557901362,0.442098638,0,0,1,,,,0.908997062,1,0,
2048,Grigor Dimitrov,Albert Ramos,0.042484037,0.005963975,0.073293694,-0.052565947,0.011349906,0.007175334,0.104761905,0.14379085,0.042857143,0.400575414,0.599424586,1,0,0,,,,0.446922672,0,1,
2051,Kevin Anderson,Viktor Troicki,0.064984068,0.017521331,0.05314092,-0.078381777,-0.053208575,-0.025594647,0.132222222,0.126945694,0.042857143,0.421326787,0.578673213,1,0,0,,,,0.235857126,0,1,
2053,Albert Ramos,Yen Hsun Lu,-0.016286009,-0.00314128,-0.032859247,-0.010114943,-0.010938322,-0.032828283,0.038095238,-0.016806723,0.066666667,0.501114659,0.498885341,0,1,0,,,,0.993181313,1,1,
2056,Feliciano Lopez,Juan Monaco,0.115825342,0.022401236,0.128719843,-0.111411711,-0.130426561,-0.081842522,0.042780749,-0.204851752,0.05,0.499049716,0.500950284,1,1,1,,,,0.598407154,1,1,
2058,Nick Kyrgios,Kevin Anderson,-0.048929985,-0.002381775,-0.040206179,0.017899779,0.012632107,0.022085213,-0.094782609,-0.122410546,0.075,0.561673077,0.438326923,0,0,1,,,,0.644827742,1,0,
2060,Radek Stepanek,Yen Hsun Lu,-0.003152919,0.016434504,0.008719606,-0.027826385,-0.000457538,0.011720983,0.025974026,-0.025,0,0.45851028,0.54148972,1,0,0,,,,0.596890269,1,0,
2061,Michael Berrer,Albert Ramos,0.057467594,0.031674311,0.05373397,-0.002922374,-0.073833117,-0.014957265,-0.005128205,0,0.1,0.555325679,0.444674321,0,0,1,,,,0.011268531,0,1,
2069,Richard Gasquet,Tomas Berdych,-0.030068802,-0.005185835,-0.013509911,-0.014990025,-0.03220194,-0.051376979,-0.021978022,0,0.055555556,0.527943561,0.472056439,0,0,1,,,,0.829222506,1,0,
2070,Thomaz Bellucci,Tomas Berdych,-0.02729217,0.016400517,-0.057842336,0.061095587,-0.042308117,-0.079656789,-0.322981366,-0.288888889,0.09,0.728172131,0.271827869,0,0,1,,,,0.246268704,0,1,
2071,Janko Tipsarevic,Richard Gasquet,0.007727837,0.017163074,-0.047430821,0.13921594,-0.061635968,-0.084237579,-0.692307692,-0.483660131,0.075,0.862395901,0.137604099,0,0,1,,,,0.649205108,1,0,
2072,Tomas Berdych,Jiri Vesely,0.012612324,-0.010538162,0.052702417,-0.045526966,0.06100799,0.04190259,0.194285714,0.38974359,0.016666667,0.318799573,0.681200427,1,1,1,,,,0.899608365,1,1,
2074,Mischa Zverev,Richard Gasquet,0.014482507,-0.000945393,-0.059913153,0.068707855,-0.030881653,-0.071403354,-0.247863248,-0.168831169,0.1,0.69509709,0.30490291,0,0,1,,,,0.145277547,0,1,
2081,Janko Tipsarevic,Benoit Paire,-0.011208717,-0.007588838,-0.018681139,0.034207657,-0.090320339,-0.129490722,-0.571428571,-0.356725146,0.1,0.812835586,0.187164414,0,1,0,,,,0.122283054,0,0,
2084,Jiri Vesely,Pablo Andujar,0.059789838,0.009668422,0.072487026,-0.068776853,-0.046506914,0.01313179,0.338181818,-0.21474359,0.044444444,0.346870043,0.653129957,1,1,1,,,,0.248681515,0,0,
2089,Nikoloz Basilashvili,Benoit Paire,-0.053879684,-1.27E-05,-0.088749141,0.045112782,-0.061925277,-0.074971354,-0.285714286,-0.356725146,0,0.694359359,0.305640641,0,0,1,,,,0.880114986,1,0,
2090,Janko Tipsarevic,Ze Zhang,0.025683884,-0.007680757,0.127657058,-0.188153803,-0.073400673,-0.218137255,-0.2,-0.111111111,0.1,0.560108831,0.439891169,0,1,0,,,,0.452282196,0,0,
2094,Tomas Berdych,Alexander Zverev,0.0247938,-0.023830635,0.054028129,-0.063008988,0.072334851,0.02236236,0.380952381,0.345882353,0.011111111,0.243109289,0.756890711,1,0,0,,,,0.708757714,1,0,
2095,Stanislas Wawrinka,Viktor Troicki,-0.03025596,0.00475186,0.021381131,-0.052010455,0.004126538,-0.007614303,0.2069161,0.185821697,0,0.354987272,0.645012728,1,1,1,,,,0.756078432,1,1,
2096,Roberto Bautista Agut,Joao Sousa,0.012118315,-0.001111113,0.016180807,-0.044505157,0.015267834,0.04871609,0.080952381,0.112978525,0.028571429,0.412617315,0.587382685,1,1,1,,,,0.25096584,0,0,
2102,Joao Sousa,Andrey Rublev,-0.012383099,-0.011325908,0.02118847,-0.034413223,0.027752308,0.026003276,0.180952381,0.204481793,0.025,0.362967763,0.637032237,1,1,1,,,,0.084769855,0,0,
2107,Dusan Lajovic,Fernando Verdasco,-0.041871074,-0.023565049,-0.061638848,0.071028799,0.038539468,0.024422894,-0.167272727,-0.215116279,0.075,0.609331334,0.390668666,0,1,0,,,,0.70546289,1,1,
2111,Joao Sousa,Radu Albot,0.025702259,-0.010403167,0.101889339,-0.255778346,-0.069907095,0,0.314285714,0.290196078,0,0.245842882,0.754157118,1,1,1,,,,0.732693409,1,1,
2112,Alexandre Sidorenko,Albert Ramos,0.013276922,0.052657144,0.013483522,0.217777778,-0.087145969,-0.218253968,-0.466666667,-0.411764706,0,0.828012641,0.171987359,0,1,0,,,,0.190578049,0,0,
2115,Janko Tipsarevic,Mikhail Youzhny,0.03948179,-0.007574422,0.041312113,-0.01995668,-0.005545324,-0.043940468,-0.333333333,-0.069444444,0.1,0.651775727,0.348224273,0,0,1,,,,0.888333609,1,0,
2122,Rafael Nadal,Grigor Dimitrov,-0.052912592,-0.006884726,-0.035488483,-0.007261341,0.100090615,0.056606259,0.135888502,0.205007825,0.033333333,0.368414523,0.631585477,1,0,0,,,,0.064090837,0,1,
2126,Fabio Fognini,David Ferrer,0.013588074,0.008345896,-0.014680697,0.065023112,-0.062496013,-0.023711185,-0.344155844,-0.246425568,0.066666667,0.723112626,0.276887374,0,0,1,,,,0.802026898,1,0,
2128,Milos Raonic,Malek Jaziri,0.137152592,0.000434746,0.09897239,-0.172972413,-0.061206295,-0.04049963,0.294409938,0.346153846,0.033333333,0.297590507,0.702409493,1,1,1,,,,0.815049307,1,1,
2129,Lucas Pouille,Grigor Dimitrov,-0.027653553,0.007077323,-0.055285285,0.073424033,-0.02900498,-0.005870338,-0.133928571,-0.1,0.066666667,0.628954839,0.371045161,0,0,1,,,,0.152028879,0,1,
2132,Andrey Kuznetsov,Konstantin Kravchuk,-0.034198685,0.004285849,0.097921543,-0.149095446,0.017948718,0.18262987,0.444444444,0.307692308,0,0.194889727,0.805110273,1,1,1,,,,0.820313382,1,1,
2135,Alexander Zverev,Dominic Thiem,-0.000536563,0.022051861,-0.026986014,0.051108746,-0.017104661,0.106309506,-0.133333333,-0.236153846,0.033333333,0.592482521,0.407517479,0,1,0,,,,0.663148078,1,1,
2136,Jack Sock,Ze Zhang,0.024857447,0.018426678,0.167842138,-0.295491143,-0.012337662,-0.095064725,0.436363636,0.317829457,0,0.180669218,0.819330782,1,1,1,,,,0.837665162,1,1,
2137,Viktor Troicki,Fabio Fognini,0.078340089,-0.022998318,0.055497975,-0.073053225,-0.06383937,-0.026714865,0.099206349,0.038825286,0.028571429,0.435142222,0.564857778,1,0,0,,,,0.285641545,0,1,
2141,Guido Pella,Malek Jaziri,0.006165377,-0.001942295,-0.003903007,-0.052695065,-0.030845051,0.071840796,-0.141304348,-0.2,0,0.53543685,0.46456315,0,0,1,,,,0.559289767,1,0,
2147,David Goffin,Nick Kyrgios,-0.057185927,0.009172476,-0.014469892,0.087490213,0.10514082,0.001002037,-0.016830295,-0.044917258,0.075,0.509595227,0.490404773,0,0,1,,,,0.677449519,1,0,
2164,Jiri Vesely,Kevin Anderson,-0.098762196,-0.003053758,-0.074428269,0.0825221,0.03914052,0.051326592,-0.14,-0.135198135,0.091666667,0.605222854,0.394777146,0,1,0,,,,0.974730136,1,1,
2167,Fernando Verdasco,Go Soeda,0.057622297,0.018827104,0.044638813,-0.112876727,0.036495964,0.008736479,0.055384615,0.215116279,0,0.371409745,0.628590255,1,1,1,,,,0.099785479,0,0,
2174,Federico Delbonis,Ivo Karlovic,-0.227678228,0.00546267,-0.166755264,0.231950212,0.121257461,0.091841768,-0.318181818,-0.01010101,0.04,0.688258549,0.311741451,0,0,1,,,,0.00605063,0,1,
2177,Yuichi Sugita,Gael Monfils,-0.047703151,0.002343621,-0.116924453,0.15620258,-0.044294222,-0.07976216,-0.35,-0.358730159,0.1,0.783051236,0.216948764,0,0,1,,,,0.713976995,1,0,
2182,Jo Wilfried Tsonga,Roberto Bautista Agut,0.07574906,0.00757897,0.072162748,-0.048009734,-0.029195257,-0.060431839,0.094417077,0.037851038,0.033333333,0.440427973,0.559572027,1,0,0,,,,0.381428495,0,1,
2191,Gael Monfils,David Goffin,0.027716327,-0.011560091,-0.005000829,-0.062680682,-0.051183697,0.0176832,0.051612903,0.133806147,0.04,0.459674399,0.540325601,1,0,0,,,,0.581542833,1,0,
2192,Lucas Pouille,Andy Murray,-0.024047291,0.013019153,-0.05519774,0.087688687,-0.129957,-0.084012464,-0.3225,-0.3,0.1,0.773437933,0.226562067,0,0,1,,,,0.162653301,0,1,
2195,Nick Kyrgios,Mischa Zverev,0.052806181,0.017341373,0.054942737,-0.072813186,-0.02443281,0.051636364,0.120772947,0.121212121,0.05,0.406332337,0.593667663,1,0,0,,,,0.29819863,0,1,
2204,Kyle Edmund,Stanislas Wawrinka,-0.040117841,-0.000880079,-0.130973033,0.165596124,-0.059057896,0.074438202,-0.734693878,-0.536842105,0.1,0.877001872,0.122998128,0,0,1,,,,0.278242072,0,1,
2206,Benoit Paire,David Goffin,0.008833793,-0.000816544,-0.009309374,0.021623402,-0.021141985,0.064018098,0.023041475,0.068309071,0.0375,0.495777136,0.504222864,1,0,0,,,,0.611764702,1,0,
2208,Steve Johnson,Andy Murray,0.036435094,0.005793599,0.007278191,-0.002463079,-0.133791329,-0.082792208,-0.129565217,-0.240677966,0.091666667,0.658078215,0.341921785,0,0,1,,,,0.926952141,1,0,
2212,Nick Kyrgios,Sam Querrey,-0.040010668,-0.007370428,-0.026576059,-0.010598442,0.023829922,0.054666667,0.217391304,0.145299145,0.028571429,0.37052951,0.62947049,1,1,1,,,,0.898817235,1,1,
2218,Jo Wilfried Tsonga,Florian Mayer,0.06718798,0.015141949,0.1417377,-0.179331789,0.026786282,-0.030757518,0.689655172,0.307692308,0.025,0.144624046,0.855375954,1,1,1,,,,0.19002501,0,0,
2219,Philipp Kohlschreiber,Janko Tipsarevic,-0.006760227,-0.020163151,0.003434223,-0.09519751,0.087438321,0.103867849,0.5,0.309692671,0.05,0.202220059,0.797779941,1,0,0,,,,0.942168875,1,0,
2222,Guido Pella,Jack Sock,-0.018053427,-0.031877528,-0.042624005,0.013083736,-0.071248196,-0.006601942,-0.386363636,-0.425,0.1,0.734557062,0.265442938,0,0,1,,,,0.960461167,1,0,
2226,Federico Delbonis,Kyle Edmund,-0.00955444,0.020368955,0.046422677,-0.028747576,0.062354373,-0.054663609,0.272727273,0.444444444,0,0.305025216,0.694974784,1,0,0,,,,0.252530917,0,1,
2228,Juan Martin Del Potro,David Goffin,0.050843341,-0.019748278,0.080519238,-0.133871719,-0.122251374,-0.000113148,-0.048387097,-0.010638298,0,0.482212044,0.517787956,1,0,0,,,,0.133202278,0,1,
2233,David Goffin,Diego Sebastian Schwartzman,0.045867,0.008885491,0.09859006,-0.097084074,0.002630416,-0.049014492,0.093841642,0.135638298,0,0.377552283,0.622447717,1,0,0,,,,0.315922674,0,1,
2235,David Goffin,Marius Copil,-0.071050442,0.010624044,-0.01405858,0.062115357,0.120579134,-0.043430396,0.215053763,0.177304965,0,0.358945408,0.641054592,1,1,1,,,,0.492386853,0,0,
2236,Pablo Cuevas,Diego Sebastian Schwartzman,0.036614746,-0.004698505,0.060801078,-0.114851889,-0.052904317,-0.004782108,-0.073593074,0.161585366,0.028571429,0.474870335,0.525129665,1,0,0,,,,0.165401572,0,1,
2238,Andreas Seppi,Kyle Edmund,0.017306767,0.00045325,0.097957311,-0.081502837,0.081226774,-0.038043478,0.516129032,0.322727273,0,0.194702772,0.805297228,1,0,0,,,,0.765234702,1,0,
2248,Joao Sousa,Marius Copil,-0.113892428,-0.011142115,-0.055134693,0.055100844,0.064382344,-0.046068796,0.180952381,0.156862745,0,0.400295014,0.599704986,1,0,0,,,,0.099976167,0,1,
2257,Philipp Kohlschreiber,Fabio Fognini,0.028073092,-0.02725482,0.029406534,-0.085411462,-0.023299022,0.009172961,0.071428571,0.019719772,0.04,0.42392947,0.57607053,1,0,0,,,,0.915270558,1,0,
2260,Damir Dzumhur,Pablo Carreno Busta,-0.026303117,0.005440908,-0.044400757,0.10821825,0.057739758,0.02328323,-0.102941176,0.028205128,0,0.55284253,0.44715747,0,0,1,,,,0.038606059,0,1,
2267,Gerald Melzer,Lukas Rosol,-0.017664093,-0.025558467,-0.050549322,0.036938309,-0.016814082,-0.080808081,-0.428571429,0.1,0,0.692604123,0.307395877,0,0,1,,,,0.400423703,0,1,
2272,Federico Gaio,Paolo Lorenzi,-0.016059797,0.045296316,0.019693396,0.084175084,-0.062790698,-0.06504065,-0.3,-0.285714286,0,0.700735572,0.299264428,0,0,1,,,,0.289592102,0,1,
2282,Gastao Elias,Gael Monfils,-0.082113866,-0.001415648,-0.057137554,0.121480357,-0.039031064,-0.056685237,-0.6,-0.644444444,0.1,0.83654748,0.16345252,0,1,0,,,,0.532140999,1,1,
2288,Kevin Anderson,Ryan Harrison,0.130034601,-0.001255599,0.110454376,-0.154385746,-0.022834819,-0.02845141,0.243333333,0.314329738,0.05,0.310043902,0.689956098,1,1,1,,,,0.50049576,1,1,
2291,Dustin Brown,Gilles Muller,-0.06904875,0.022542503,-0.055452956,0.058455217,0.006499869,-0.073375819,-0.253283302,0.126666667,0.1,0.66213195,0.33786805,0,1,0,,,,0.020726331,0,0,
2299,Marcos Baghdatis,Kevin Anderson,-0.092605547,0.002507982,-0.049220618,0.088484428,0.07452102,0.047878316,-0.093333333,-0.135108959,0.033333333,0.54668923,0.45331077,0,0,1,,,,0.000903865,0,1,
2303,Kei Nishikori,Gilles Muller,-0.104680118,-0.010150781,-0.051001763,0.014017099,0.121755914,0.01524852,0.172357724,0.317142857,0.04,0.35504345,0.64495655,1,1,1,,,,0.146836366,0,0,
2304,Stanislas Wawrinka,Mischa Zverev,0.006496139,0.006953677,0.063389127,-0.064341643,0.020270196,0.047531495,0.290249433,0.187878788,0,0.29822923,0.70177077,1,0,0,,,,0.753008875,1,0,
2305,Marcel Granollers,Marin Cilic,-0.077018813,-0.001321154,-0.084672258,0.105810624,0.021772269,0.008424818,-0.324478178,-0.258797654,0.1,0.711664936,0.288335064,0,0,1,,,,0.64287812,1,0,
2306,Juan Martin Del Potro,Kei Nishikori,0.071054531,-0.004810756,0.073296533,-0.05704442,-0.114244922,-0.009259259,-0.233333333,-0.233333333,0,0.612212404,0.387787596,0,0,1,,,,0.085807363,0,1,
2308,Stanislas Wawrinka,Donald Young,0.046950711,-0.027721103,0.070187774,-0.125723225,-0.018967072,-0.000479869,0.151360544,0.220512821,0.016666667,0.345886855,0.654113145,1,1,1,,,,0.644036682,1,1,
2320,Marin Cilic,Mikhail Youzhny,0.099327608,-0.0174149,0.110013579,-0.147312757,0.016525726,0.011360204,0.344086022,0.321969697,0.025,0.246391325,0.753608675,1,1,1,,,,0.830020394,1,1,
2322,Henri Laaksonen,Marcel Granollers,-0.027497553,0.032159796,-0.076495342,0.13804064,0.001527051,0.029411765,-0.352941176,-0.35483871,0,0.720776957,0.279223043,0,0,1,,,,0.184128547,0,1,
2324,David Goffin,Marcos Baghdatis,-0.013510366,0.004282719,-0.005455453,0.016905563,0.043251907,-0.024791067,-0.01827957,-0.032218845,0.05,0.500478131,0.499521869,0,1,0,,,,0.720932272,1,1,
2340,Dominic Thiem,Viktor Troicki,-0.045423042,0.005708185,0.004372953,-0.0294864,-0.008290255,-0.061037331,-0.061111111,0.045133438,0.035714286,0.515145644,0.484854356,0,0,1,,,,0.463551697,0,1,
2342,Jo Wilfried Tsonga,Philipp Kohlschreiber,0.054160542,0.013270231,0.071823733,-0.060162952,-0.046100209,-0.052749373,0.189655172,0.109110747,0.033333333,0.398348195,0.601651805,1,1,1,,,,0.395835276,0,0,
2347,Jan Lennard Struff,John Isner,-0.126957073,0.030161325,-0.043475408,0.160758344,0.043747735,0.023486551,-0.355555556,-0.455172414,0.08,0.732525606,0.267474394,0,0,1,,,,0.994929555,1,0,
2354,Stephane Robert,Philipp Kohlschreiber,-0.019535832,0.030710217,-0.076015113,0.192481373,-0.048154093,-0.05239726,-0.5,-0.365248227,0,0.810585927,0.189414073,0,0,1,,,,0.998022067,1,0,
2355,Albert Ramos,Fabio Fognini,0.004326555,-0.017928806,-0.007922818,-0.038356446,-0.075443225,-0.057113188,0.038095238,-0.20361991,0.075,0.529913744,0.470086256,0,1,0,,,,0.945668005,1,1,
2362,Andy Murray,Milos Raonic,-0.103736339,-0.007421941,-0.061125451,0.099557858,0.188142472,0.118768997,0.074285714,0.107692308,0.02,0.395311312,0.604688688,1,1,1,,,,0.962051811,1,1,
2366,Tomas Berdych,Andy Murray,0.013969954,-0.001162245,0.021629711,-0.009252821,-0.053758136,0.012715397,-0.045714286,-0.094117647,0.072727273,0.549847338,0.450152662,0,0,1,,,,0.934304215,1,0,
2371,Kei Nishikori,Jo Wilfried Tsonga,-0.06523658,0.000360781,-0.040044737,0.022702105,0.06211776,0.023500261,0.043678161,0.092307692,0.028571429,0.449946566,0.550053434,1,0,0,,,,0.314030345,0,1,
2377,Ivo Karlovic,Marin Cilic,0.131410941,0.012711895,0.064410237,-0.102595315,-0.089007524,-0.067002127,-0.086510264,0.013814617,0.055555556,0.537901041,0.462098959,0,0,1,,,,0.721401291,1,0,
2380,David Ferrer,John Isner,-0.198517759,0.016428907,-0.090991088,0.132745314,0.22833115,0.112038577,0.083838384,0.103448276,0.033333333,0.39968552,0.60031448,1,0,0,,,,0.533928472,1,0,
2383,Viktor Troicki,Kei Nishikori,0.061343036,-0.00937451,-0.005687554,0.049819084,-0.0565579,-0.006638714,-0.205555556,-0.182312925,0.071428571,0.656589518,0.343410482,0,0,1,,,,0.663920415,1,0,
2384,Albert Ramos,Jo Wilfried Tsonga,-0.077907079,-0.003944218,-0.109153084,0.107217968,-0.006043995,-0.013536776,-0.222988506,-0.445378151,0.1,0.702685792,0.297314208,0,0,1,,,,0.913606779,1,0,
2385,Paolo Lorenzi,Pablo Cuevas,-0.015517206,6.97E-05,-0.003864226,0.047947962,-0.056099857,-0.034860438,-0.080952381,-0.25087108,0.083333333,0.615348852,0.384651148,0,0,1,,,,0.266977221,0,1,
2386,Milos Raonic,Pablo Carreno Busta,0.124835488,0.012052811,0.118681807,-0.155202964,-0.088000132,-0.059313606,0.332773109,0.258974359,0.016666667,0.301444043,0.698555957,1,1,1,,,,0.575904554,1,1,
2390,Andy Murray,Fernando Verdasco,-0.001167324,-0.017977599,0.014180018,-0.002988142,0.128608497,0.09726656,0.32,0.451550388,0.014285714,0.258088838,0.741911162,1,1,1,,,,0.01440384,0,0,
2402,Pablo Carreno Busta,Fabio Fognini,0.022105181,-0.022537531,0.007726976,-0.049541941,-0.063283639,-0.031251119,-0.075630252,-0.078861789,0.07,0.551466015,0.448533985,0,1,0,,,,0.112873846,0,0,
2403,Joao Sousa,Andreas Seppi,-0.030906798,-0.001779159,-0.030976672,-0.012089129,-0.017927854,-0.033926219,-0.001843318,-0.032531194,0.05,0.515231332,0.484768668,0,1,0,,,,0.925132685,1,1,
2409,Novak Djokovic,Kei Nishikori,0.0128931,-0.012498869,-0.002142059,-0.040393172,0.079844173,0.042815707,0.187301587,0.179710145,0,0.330196474,0.669803526,1,1,1,,,,0.880079249,1,1,
2413,Stanislas Wawrinka,Kei Nishikori,0.031087076,-0.00462265,0.015693577,-0.002191371,-0.052431361,-0.014253017,0.001360544,0.003508772,0.027272727,0.515129811,0.484870189,0,0,1,,,,0.952323987,1,0,
2417,Novak Djokovic,David Goffin,-0.007318091,-0.027436392,0.005080646,-0.11722047,0.071837721,0.051961819,0.372247824,0.40240518,0,0.225290059,0.774709941,1,1,1,,,,0.825730969,1,1,
2421,Milos Raonic,Gael Monfils,0.082016098,-0.000238344,0.077446788,-0.096019213,-0.100825056,-0.079025662,0.085714286,0.047863248,0.05,0.462934895,0.537065105,1,1,1,,,,0.288169003,0,0,
2422,Santiago Giraldo,Nicolas Jarry,-0.101186867,-0.035208818,-0.054693736,0.100280112,0.121136174,0.12,0.018518519,0.463414634,0,0.418181259,0.581818741,1,1,1,,,,0.398064482,0,0,
2423,Farrukh Dustov,Ze Zhang,0.018658123,-0.047493404,-0.272562241,0.37037037,-0.06969697,-0.341666667,0,-0.333333333,0,0.774110283,0.225889717,0,0,1,,,,0.087725482,0,1,
2429,Marius Copil,Feliciano Lopez,0.007848388,-0.003501905,-0.010520299,0.005801572,-0.00908917,0.101624352,-0.254901961,-0.009433962,0,0.586803898,0.413196102,0,0,1,,,,0.796142129,1,0,
2433,Marius Copil,Blaz Rola,0.100252314,-0.006177059,0.084801396,-0.087039694,-0.012820513,0.128084606,0,0.214285714,0,0.402995034,0.597004966,1,1,1,,,,0.270911279,0,0,
2435,Teymuraz Gabashvili,Thiemo De Bakker,-0.031013489,0.031826453,-0.027295014,0.00870805,0.012790084,0.033443983,0.375,0.051612903,0.1,0.360616246,0.639383754,1,1,1,,,,0.983491783,1,1,
2437,Illya Marchenko,Dennis Novak,-0.017418907,-0.001723425,0.02738327,-0.198529412,-0.10222036,-0.077154913,0.2,-0.033333333,0,0.361356588,0.638643412,1,1,1,,,,0.261414642,0,0,
2441,Damir Dzumhur,Cem Ilkel,-0.011424381,-0.021039765,0.142136699,-0.238800578,0.205656425,0.076923077,0.545454545,0.461538462,0,0.101895883,0.898104117,1,1,1,,,,0.187818278,0,0,
2456,Borna Coric,Kimmer Coppejans,-0.024378051,-0.015955868,0.049670354,-0.038578443,0.083279452,0.199918732,0.588235294,0.458333333,0,0.167073242,0.832926758,1,1,1,,,,0.182127763,0,0,
2464,Guido Pella,Kyle Edmund,0.007987166,0.006264775,0.077627313,-0.125,-0.0021518,-0.018333333,0.25,0.2,0,0.302432822,0.697567178,1,1,1,,,,0.022925638,0,0,
2465,Guido Pella,Andy Murray,-0.027250876,0.0050449,-0.041749946,0.02071949,-0.157781228,-0.006428571,-0.51,-0.716666667,0.1,0.819914765,0.180085235,0,0,1,,,,0.74882934,1,0,
2469,Dusan Lajovic,James Ward,-0.048103331,-0.01382384,-0.057982095,0.027970654,0.064392417,0.01802935,0.52,0.284946237,0.033333333,0.259784424,0.740215576,1,1,1,,,,0.771744775,1,1,
2473,Alexander Zverev,Tomas Berdych,-0.0247938,0.023830635,-0.054028129,0.063008988,-0.072334851,-0.02236236,-0.380952381,-0.345882353,0.088888889,0.756493393,0.243506607,0,0,1,,,,0.312339895,0,1,
2476,Andreas Seppi,Federico Delbonis,0.026861207,-0.019915705,0.051534634,-0.052755262,0.018872401,0.01662013,-0.196428571,-0.044444444,0.02,0.525504645,0.474495355,0,0,1,,,,0.919963401,1,0,
2486,John Isner,Samuel Groth,0.040598891,-0.031786151,0.006911526,-0.070805016,0.006930589,0.050104161,-0.053571429,0.248922414,0.015384615,0.445963225,0.554036775,1,1,1,,,,0.728112684,1,1,
2487,Bernard Tomic,Jack Sock,0.026258774,-0.048302937,-0.025332362,-0.004206514,-0.022806462,-0.047086203,-0.1,-0.051162791,0.066666667,0.564297749,0.435702251,0,1,0,,,,0.811157493,1,1,
2497,Taro Daniel,Sergiy Stakhovsky,-0.030857114,-0.003348736,-0.099198829,0.180615851,-0.051926014,0.021621622,-0.150537634,-0.241860465,0,0.680501606,0.319498394,0,1,0,,,,0.939996105,1,1,
2499,Andrey Kuznetsov,Aleksandr Nedovyesov,0.022835418,0.005833166,0.050082874,-0.060524017,0.14247702,0.301510989,0.444444444,0.307692308,0,0.18016026,0.81983974,1,1,1,,,,0.230305971,0,0,
2501,Andrey Kuznetsov,Mikhail Kukushkin,0.021738321,0.008872646,0.022849904,0.028921659,0.008445478,0.020379564,-0.035555556,-0.063736264,0,0.505144102,0.494855898,0,1,0,,,,0.816277787,1,1,
2502,Denis Istomin,Henri Laaksonen,0.047459947,-0.042756648,0.099284651,-0.184553293,-0.010438596,-0.021708683,0.454545455,0.5,0,0.197085811,0.802914189,1,1,1,,,,0.909898892,1,1,
